       0
       0
       0
       0
       0
       0
       0
       0
 86.5385
 48.0769
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
 134.615
 38.4615
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
 134.615
 38.4615
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
 48.0769
-9.61539
       1
       1

F ( 48, 1 ) 
